20220506,0933,3013.60,3015.36,3013.60,3014.61,510695,5106957312.00
20220506,0934,3014.59,3015.22,3013.65,3013.65,476563,4765635584.00
20220506,0935,3013.50,3013.50,3009.33,3009.33,461438,4614381568.00
20220506,0936,3008.26,3008.26,3004.13,3004.13,496346,4963468800.00
20220506,0937,3004.02,3008.82,3003.69,3008.82,484692,4846920192.00
20220506,0938,3009.82,3012.70,3009.82,3012.56,363156,3631568640.00
20220506,0939,3012.89,3013.12,3012.15,3012.79,355156,3551561728.00
20220506,0940,3013.05,3014.20,3012.99,3013.94,354785,3547857664.00
20220506,0941,3014.28,3014.47,3013.66,3013.66,354000,3540001024.00
20220506,0942,3013.94,3016.90,3013.36,3016.90,321077,3210777344.00
20220506,0943,3016.93,3019.93,3016.93,3019.20,294143,2941435136.00
20220506,0944,3019.38,3020.89,3019.28,3020.89,268069,2680696064.00
20220506,0945,3020.76,3020.76,3017.77,3017.97,315420,3154206976.00
20220506,0946,3017.58,3020.33,3017.58,3020.33,270420,2704200704.00
20220506,0947,3020.70,3021.58,3020.21,3020.87,251755,2517550848.00
20220506,0948,3020.77,3023.69,3020.67,3023.38,236786,2367860736.00
20220506,0949,3023.76,3025.60,3023.51,3025.44,239275,2392758784.00
20220506,0950,3025.50,3025.50,3024.49,3024.82,210130,2101309312.00
20220506,0951,3025.08,3025.08,3021.41,3021.41,254883,2548835840.00
20220506,0952,3021.58,3021.58,3019.81,3020.26,221326,2213263360.00
20220506,0953,3020.52,3023.18,3020.52,3023.18,203912,2039122176.00
20220506,0954,3023.86,3026.07,3023.86,3025.85,210113,2101133824.00
20220506,0955,3025.82,3027.75,3025.65,3027.75,176390,1763907584.00
20220506,0956,3027.55,3027.55,3025.49,3026.17,195575,1955758080.00
20220506,0957,3026.13,3026.27,3025.64,3026.09,171380,1713809536.00
20220506,0958,3025.79,3025.79,3022.44,3022.44,201238,2012385792.00
20220506,0959,3022.04,3022.40,3021.43,3021.98,188017,1880171264.00
20220506,1000,3022.62,3023.16,3021.90,3022.30,192404,1924044288.00
20220506,1001,3022.04,3023.67,3021.20,3023.67,207509,2075099776.00
20220506,1002,3023.80,3025.67,3023.80,3025.17,182377,1823778944.00
20220506,1003,3025.54,3026.92,3024.71,3024.71,180777,1807775104.00
20220506,1004,3024.75,3024.75,3021.08,3021.16,218949,2189497344.00
20220506,1005,3020.69,3021.02,3019.95,3020.56,164082,1640828288.00
20220506,1006,3020.59,3022.92,3020.59,3022.48,167343,1673438848.00
20220506,1007,3022.63,3023.80,3022.62,3023.40,156340,1563407488.00
20220506,1008,3024.05,3024.05,3022.21,3022.63,156526,1565263488.00
20220506,1009,3022.73,3023.35,3021.96,3023.18,149687,1496874112.00
20220506,1010,3022.84,3023.19,3020.64,3020.90,166829,1668290048.00
20220506,1011,3020.65,3020.65,3016.97,3016.97,226291,2262915584.00
20220506,1012,3016.87,3017.55,3016.11,3017.55,199529,1995294208.00
20220506,1013,3017.27,3017.27,3016.11,3016.11,181088,1810884480.00
20220506,1014,3016.21,3016.46,3014.90,3014.90,169994,1699943936.00
20220506,1015,3014.52,3016.07,3014.25,3015.84,178526,1785269504.00
20220506,1016,3015.84,3020.01,3015.66,3020.01,171127,1711274624.00
20220506,1017,3019.51,3021.23,3019.51,3019.92,159888,1598883584.00
20220506,1018,3019.47,3019.47,3017.37,3018.22,152828,1528286720.00
20220506,1019,3018.47,3020.93,3018.27,3020.93,123502,1235021824.00
20220506,1020,3020.92,3022.49,3020.37,3022.09,129562,1295628160.00
20220506,1021,3022.61,3022.61,3020.87,3021.86,139052,1390526080.00
20220506,1022,3021.50,3023.23,3020.92,3023.23,135765,1357652736.00
20220506,1023,3022.97,3024.17,3022.97,3024.17,126714,1267147264.00
20220506,1024,3024.16,3024.89,3024.16,3024.66,127657,1276571008.00
20220506,1025,3024.63,3025.18,3023.55,3023.79,130083,1300832896.00
20220506,1026,3023.98,3024.34,3023.37,3024.34,124952,1249523968.00
20220506,1027,3024.32,3024.68,3021.13,3021.27,155709,1557098240.00
20220506,1028,3021.21,3022.74,3020.98,3022.19,121364,1213640832.00
20220506,1029,3021.76,3023.02,3021.76,3022.84,110699,1106991232.00
20220506,1030,3022.67,3023.85,3022.04,3023.85,110534,1105345408.00
20220506,1031,3023.21,3027.37,3023.21,3027.37,153142,1531422592.00
20220506,1032,3027.18,3029.30,3027.18,3028.97,139031,1390319616.00
20220506,1033,3029.50,3029.57,3028.25,3028.83,135739,1357395712.00
20220506,1034,3028.40,3029.85,3028.09,3029.57,115233,1152331904.00
20220506,1035,3029.67,3030.69,3029.44,3030.57,109497,1094971520.00
20220506,1036,3030.63,3030.63,3029.05,3029.62,130227,1302279040.00
20220506,1037,3029.93,3030.00,3027.22,3027.53,134426,1344263936.00
20220506,1038,3027.30,3027.47,3025.77,3025.77,121551,1215511168.00
20220506,1039,3025.23,3025.56,3024.11,3024.11,133045,1330452096.00
20220506,1040,3024.94,3024.94,3023.06,3023.19,118525,1185254656.00
20220506,1041,3022.86,3023.11,3021.00,3022.16,143572,1435723648.00
20220506,1042,3021.57,3023.01,3021.47,3022.50,109171,1091712512.00
20220506,1043,3023.15,3023.76,3022.29,3022.74,98923,989239552.00
20220506,1044,3023.16,3023.16,3021.81,3022.52,94334,943344960.00
20220506,1045,3022.62,3023.50,3022.21,3022.70,92889,928897792.00
20220506,1046,3023.69,3023.69,3019.58,3019.79,142051,1420514688.00
20220506,1047,3019.72,3019.88,3018.86,3019.25,132749,1327495552.00
20220506,1048,3019.25,3019.46,3018.44,3019.46,120010,1200103296.00
20220506,1049,3019.61,3020.32,3018.94,3019.81,116517,1165176576.00
20220506,1050,3019.63,3019.63,3017.93,3017.94,123272,1232728320.00
20220506,1051,3018.73,3020.01,3017.89,3019.89,116892,1168924544.00
20220506,1052,3019.22,3020.79,3019.22,3020.74,112097,1120979584.00
20220506,1053,3020.22,3021.50,3019.75,3021.39,110495,1104955008.00
20220506,1054,3021.66,3022.41,3020.99,3022.30,116843,1168435456.00
20220506,1055,3021.80,3023.74,3021.65,3023.73,111723,1117236608.00
20220506,1056,3024.06,3024.06,3022.03,3022.46,118180,1181803648.00
20220506,1057,3023.56,3023.56,3022.07,3022.66,92859,928592256.00
20220506,1058,3022.24,3023.33,3022.04,3022.88,97668,976689472.00
20220506,1059,3022.80,3023.15,3020.56,3020.60,119758,1197581184.00
20220506,1100,3020.42,3021.11,3020.23,3021.11,106390,1063902336.00
20220506,1101,3021.31,3022.47,3021.05,3022.47,110973,1109737728.00
20220506,1102,3022.60,3022.60,3020.16,3020.16,108921,1089213184.00
20220506,1103,3019.51,3019.63,3018.35,3019.48,126718,1267188736.00
20220506,1104,3019.65,3019.65,3018.99,3019.59,96722,967220160.00
20220506,1105,3019.79,3020.33,3019.03,3020.33,96601,966018240.00
20220506,1106,3020.90,3020.99,3020.32,3020.33,105064,1050640000.00
20220506,1107,3020.34,3021.15,3019.76,3021.15,91699,916993344.00
20220506,1108,3021.22,3021.28,3020.61,3020.92,95663,956630720.00
20220506,1109,3020.84,3020.84,3018.36,3018.36,102032,1020329984.00
20220506,1110,3018.63,3019.24,3018.22,3019.24,103388,1033880064.00
20220506,1111,3019.10,3019.10,3017.31,3018.19,111253,1112535040.00
20220506,1112,3018.27,3018.27,3015.52,3015.52,122788,1227883136.00
20220506,1113,3015.60,3015.73,3014.59,3014.87,129593,1295930368.00
20220506,1114,3015.29,3015.78,3014.55,3014.62,118352,1183529344.00
20220506,1115,3014.61,3014.61,3012.35,3012.70,136198,1361985920.00
20220506,1116,3012.30,3012.30,3009.19,3009.19,170045,1700451712.00
20220506,1117,3008.82,3008.95,3007.69,3007.69,147775,1477754880.00
20220506,1118,3008.16,3008.16,3007.08,3007.08,123864,1238645760.00
20220506,1119,3007.11,3007.11,3004.66,3004.66,149071,1490714496.00
20220506,1120,3004.78,3005.99,3004.43,3005.83,142558,1425586944.00
20220506,1121,3005.82,3006.80,3005.51,3006.71,118475,1184757504.00
20220506,1122,3006.78,3007.42,3006.44,3006.44,107715,1077150080.00
20220506,1123,3005.88,3005.88,3003.96,3004.04,143339,1433395072.00
20220506,1124,3003.72,3003.72,3002.41,3003.23,118887,1188878720.00
20220506,1125,3002.95,3004.27,3002.95,3003.63,102182,1021827136.00
20220506,1126,3004.25,3004.25,3002.28,3002.60,97974,979744832.00
20220506,1127,3002.07,3002.73,3001.97,3002.11,91694,916941824.00
20220506,1128,3002.63,3002.63,2999.14,2999.29,139451,1394517504.00
20220506,1129,2998.74,2998.74,2995.82,2995.82,191968,1919681408.00
20220506,1130,2996.09,2996.98,2996.05,2996.98,155703,1557038848.00
20220506,1301,2996.98,2996.98,2994.72,2995.13,323504,3235040256.00
20220506,1302,2995.51,2996.58,2994.18,2994.30,143547,1435472000.00
20220506,1303,2994.23,2994.37,2992.72,2993.08,121261,1212611328.00
20220506,1304,2992.99,2995.94,2992.99,2995.94,123986,1239862272.00
20220506,1305,2996.24,3000.38,2996.24,3000.38,113633,1136338688.00
20220506,1306,3000.46,3002.56,3000.46,3002.44,99714,997140416.00
20220506,1307,3002.80,3002.80,3000.35,3001.50,98240,982407872.00
20220506,1308,3001.64,3005.35,3001.01,3005.35,95028,950280576.00
20220506,1309,3005.35,3006.18,3005.15,3006.02,88583,885831936.00
20220506,1310,3005.84,3005.98,3003.37,3003.49,97011,970111872.00
20220506,1311,3004.17,3005.84,3004.17,3005.84,86851,868510784.00
20220506,1312,3006.05,3008.25,3005.89,3008.25,95761,957613312.00
20220506,1313,3008.45,3011.77,3008.45,3011.77,101020,1010201408.00
20220506,1314,3011.41,3011.47,3008.15,3008.95,107978,1079784064.00
20220506,1315,3008.48,3008.51,3007.98,3008.25,73392,733922816.00
20220506,1316,3008.45,3008.45,3007.90,3007.90,75316,753168576.00
20220506,1317,3008.36,3008.36,3006.13,3006.19,92045,920456512.00
20220506,1318,3005.94,3006.12,3005.17,3005.33,70701,707014720.00
20220506,1319,3005.78,3005.92,3005.23,3005.74,73548,735486656.00
20220506,1320,3006.06,3010.49,3006.06,3010.49,106863,1068630528.00
